id,heading,article_text,date,category,api_url,snippet,trove_url,from_newspaper,relevance_score,relevance
140020046,GERMAN REPARATIONS.,"  GERM!AN  REPARATIONS.  It  Is  reportod  from  Berlin  that  in  .to  plying  to  the  German.Government'o  re-;  quest  for  assistance  in  raising  an  Inter-'  national  loan  of  £25,.00O000,  the  Repara-i  tions  Commission  advised  the  Govern  ment  to  raise  the  loan  Itself.",1922-11-08T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/140020046,"It is reported from Berlin that in replying to the German Government's request for assistance in raising an international loan of £25,00O000, the",https://nla.gov.au/nla.news-article140020046?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),135.32130432128906,very relevant
140028556,GERMAN CRUELTIES.,"  SGERMAN  CiRUELTIES.  The  hearing  of  the  evidence  of  Mritlsh  war  prisoners'  who  were  unable  to  attend  at  Lelpsig  in  respect  of  the  chargee  against  the  Germans  of  cruelty  in  prison  camps,  began  yesterday  at  Bow-streee,  when  German  lawyers  attended  to  cross  exnamine  the  witnesses.  The  first  charge  was  against  MIuller,  commandant  of  the  Flavelemartel  prison  camp,  of  cruelties  practised  in  April  and  June,  1918,  where  there  were  500  dases  of  dysentery  In  a  month,  with  an  average  of'six  deaths  a  day.  The  evidence  of  the  witnesses  showed  that  there  was  no  doctor  at  the  camp,  and  the  'naccused  habitually  rode  through  the  camp  scattering  the  prisoners,  whom  he  photographed  in'  their  agonies.  Dr.  Stewart  Melghen:  ex-chaplain,  and  a  war  prisoner,  stated  that  90  sick  Brit  ish  prisoners  arriver  at  Stondahl  oamp  in  June,  1918,  from  Flavelemartel.  They  were  terribly  emaciated,  were  verminous,  and  had  undressed  sores.  A  number  of  them  died.  Another  witness  stated  that  *between  50  and  60  of  those  died  from  lack  of  food  and  from  ill-treatment.",1921-04-28T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/140028556,The hearing of the evidence of British war prisoners who were unable to attend at Le[?]psig in respect of the charges against the Germans of cruelty in prison,https://nla.gov.au/nla.news-article140028556?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),135.32130432128906,very relevant
140084086,GERMAN INDUSTRIES.,"  GERMAN  INDUSTRIES.  The  Derlin  correspondent  of  thhe  ""Dally  Chronicle""  states  that  German  in  mustries  are  rapidly  reviving,  despite  the  heavy  taxation,  extensive  and  costly  rye  pairs,  and  tlmo  renewals  of  plant.  Examination  of  the  balance-aheets  of  161  comr.panies,  published  in  September,  lealong  with  Iron,  steel,  coal,  textiles,  hrew.erle,  paper-making,  glass  and  porce  lain,  shows  that  168  paid  increased  dIvi  lends,  as  compared  with  1918-19,  59  paid  sImIlar  dividends,  13  paid  decreased  divi  dends,  and  19  ao  dividends.",1920-10-15T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/140084086,"The Berlin correspondent of the ""Daily Chronicle"" states that German industries are rapidly reviving, despite the heavy taxation, extensive and costly",https://nla.gov.au/nla.news-article140084086?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),135.32130432128906,very relevant
140085308,GERMAN REPARATIONS.,"  GERMAN  REPARATIONS.  It  is  reported  from  Berlin  that  as  the  result  of  the  German  delegation  which  is  negotalnting  with  the  Reparations  Com  mission  in  Paris,  Germany  has  agreed  to  hand  over  to  the  Allies  1,740,000  fowls,  27,000  goats,  and  15,350  pigs.  She  will  surrender  within  a  half  year  30,000  horses,  1,250,000  sheep,  60,000  bulls  and  oxen,  and  30,000  cosrs  and  heifers.",1920-12-06T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/140085308,"It is reported from Berlin that as the result of the German delegation which is negotiating with the Reparations Commission in Paris, Germany has agreed to",https://nla.gov.au/nla.news-article140085308?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),135.32130432128906,very relevant
140090969,GERMAN COALMINES.,"  GERMAN  COALMINES.  It  is  reported  from  Berlin  that  the  !""Lokal  Anzeiger""  states  'tht'  the  Econo  mic  Commission  has  formulnted  pro  posnal  for  the  nationallsation  of  conl  The  Commission  consists  of  Herr  Hugo  Stiones,  the  coal  magnate,  two  other  mine  owners;  and  three  coal  min.rs.",1920-11-11T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/140090969,"It is reported from Berlin that the ""Lokal Anzeiger"" states that the Economic Commission has formulated proposals for the nationalisation of coal",https://nla.gov.au/nla.news-article140090969?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),135.32130432128906,very relevant
140787268,GERMAN REPARATIONS.,"  GEBMAfT;   Thfc  G&wamC^ncfellor  jJ)r;  -  informed  the.'Bcirfifltajj-lfeaaetfB  ,  the  iiit^tion  of  ^iroi^  t^'ceftW^^in^t.^  of  reparations  itt  iind;_.  *-'*:  ~""f  '~""v",1922-10-28T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/140787268,The German Chancellor (Dr. Wirth) has informed th Reichstag leaders that it is the intention of Germany to cease payment of reparations in kind.,https://nla.gov.au/nla.news-article140787268?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"The Australasian (Melbourne, Vic. : 1864 - 1946)",135.32130432128906,very relevant
145835317,GERMAN REPARATIONS.,"  G'ERMA'X  KEPA  RATIONS.   j  It  is  cabled  from  Paris  tliat  lferr  Berg  j  maun,  a  delegate  to  Genoa,  lias  arrived,   bringing  a  German  offer  to  pay  repara   I  tions  by  means  of  a  CO  milliards,  of  [  marks  loan  instead  of  by  oxtvn  taxation.",1922-05-08T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/145835317,"It is cabled from Paris that Herr Bergmann, a delegate to Genoa, has arrived, bringing a German offer to pay reparations by means of a 60 milliards, of",https://nla.gov.au/nla.news-article145835317?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Examiner (Launceston, Tas. : 1900 - 1954)",135.32130432128906,very relevant
146197783,GERMAN REPARATIONS.,  GERMAN  REPARATIONS.   A  Paris  message  states  that  the  Franco-Belgian  principals  appear  to  have  arrived  at  unanimity  on  the  re  port  of  the  experts  in  regard  to  Ger  man  reparations.,1924-04-30T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/146197783,A Paris message states that the Franco-Belgian principals appear to have arrived at unanimity on the report of the experts in regard to,https://nla.gov.au/nla.news-article146197783?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Great Southern Herald (Katanning, WA : 1901 - 1954)",135.32130432128906,very relevant
152533184,German Reparation,"  German  Reparation   Now  that  the  prjjperly  eppoioted  Conference  hah  made  known  the  term  of  reparation  to  he  exacted  from  Ger  many  bb  the  aftermath  of  tbBt  mis  guided  nalicn  a  attempt  to  force.  Uun*  nisb  dnmination  on  the  world,  the  leaders  and  presa  organs  of  the  beaten  Empire  ahow  by  their  ultsrance  and  artiolea  how  bitter  and  humiliation  iB   the  paying  np  process.  Their  attitude  in  thij  matier  ia  forcibly  reminisoient  of  thof'e  old  and  oft  quoted  lings  :  'Men  langb  and  riot  tiH  tliB  feast  is  o'er,  lbcn  cornBs  tbE  rcckoDiDtj.  bdd  they  ltiugL  no  mare1'  Yet  if  ever  &  nation  an  God's  earth  rode  for  a  fall,  Germatij  did.  Her  KaiBGTi  obaepBcd  with  mEgalodBDiB,  really  or  protendedly  deluded  bb  to  his  bpaV6D*'fiEDt  iQiPFioc,  putting  hifl  in  -  significant  Ego  on  a  par  with  the  Deity  and  iii  t  nrn  ,  mGBtncn  bi  ng  h  '  s  j'.GOpl  t1  all  this  conatluted  odb  of  the  laddtn!  Bigiita  witnessed  by  thia  battorcd  old  world  since  mun  first  crsvod  to  a^quirs  dominion  over  m  in,  And  id  ihiB  obsBBBiad.  which  bBG^niP  nation  widB,  the  Kaiarrand  hid  J.mkers  found  full  und  rBady  eupporL  from  the  lips  of  profEBBOTB,  prBKchorE  and  publicists  ?  like,  whilst  a  Buhoznsd  and  yens!  prBPB  wrr  GV6r  rQady  to  psiidsr  to  Lhe  epirit  which  was  fa°t  rushing  that  great  aad  growing  Empire  to  bar  doom.  FroTD  pulpit,  I  vow  press,  I  torn  platform  odg  gospel  wbb  prcachod,  ,he  goepel  that  Might  nlone  was  Hight,  that  nibekneBB  waB  Keakneas,  and  that  'over  ibe  whole  e»rth'  still  it,  ia  Thor's  day'  Such  a  epirR  had  to  materialiae,  to  crystallise  in  ac'.ion,  and  that  bob'  csuHt  of  horror  acd  slaughter,  Kuicb  will  go  down  to  hiatDry  as  'The  Great  War.'  was  tho  result  What  thoso*  three  Bhort  vorda  meant  to  Ibe  world  for  five  Iodp  yeara  ia  only  tco  well  realised  in  a  million  homeB  in  regions  be  far  apart  as  the  Poles,  what  their  aftermath  implies  is  realised  to  day  in  .the  disrupted  end  Dbnormal  which  see  in  impossible  of  BdiuslmPDt  to  their  pre-war  level  by  even  ibe  'choice  and  mafter  spirits  of  the  age  '  opposed  to  cnnBtructl  vene^E,  of  under  production,  uf  the  breeding  of  JHcmon  ic  and  anarchical  forces,  of  Fweipiog  away  u[  old  landniorka  and  hatiu  piicciplyfl  of  Goyernment  could  not  fail  to  leave  aucb  cruel  ninrkB  en  th'1  i*ce  c  I  the  world,  as  it  has  never  bppc  scarred  with  before,  and  the  prcoase  of  ocnvalescEDce  and  h  return  to  sanity  will  neceBBBrily  be  a  long  and  tedious  The  reparation  figures  naked  of  Germany  Rfc  tremendcua,  bet  sn  wbb  the  criino  the  conjfi/itted  against  the  world,  und,  in  tbu  i  .A  the  puniFhment  fence.  U«d  thn  Allies  Inet,  had  the  Teuton  eiRlEB  fljwo  iriumph^nlly  aver  Landun  and  TiriB,  had  iLe  Ksib  er  est  on  ihe  throno  of  King  George  ?  bis  avoired  piubitiun  —  whai  would  have  been  tl]e  result  to  the  luEers?  We  l-»d  only  lew  ily,  euruiise  hoi  victOfloUR  PruBfianiEm  would  linve  cruBhed  U3  hoceath  'La  iron  iieil  and  bouDd  us  to  its  cburiot  whools,  by  Lhe  inhuman  manner  in  whioh  the  TeutoDB  waged  ihe  war,  by  thB  Batanio  and  wanton  destruction  «nd  horrors  in  lielgnm  Franco  .and  Poland,  by  ilio  i-pirk  which  could  seed  the  Luailaniu  lu  iha/bottom  vilh'a  callous  laogh,  by  the  nmttyrdom  of  Norae  Csvoll  and  Oapt  Frjstt,  and  by  the  perpetration   of  a  thnnBOtid  bdU  of  .enblimiitod  lo«t  o!  cruelly  which  caufiod  many  s  man  and  woman  to  wondpr  why  Ood  in  Hie  Heaven  allowed  si.oh  ihing«  to  he  Thia  was  ibe  doril  danoo  the  Germans  paiformei  to  (be  tune.  of  Protieipnism  ;  and  bb  they  called  that'  lunf,  the  AUIgb  are  determined  they  rball  '  pay  the  piper,'  no  matter  how  calling  the  proOBFB  may  prove  to  tlmm",1921-02-22T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/152533184,Now that the properly appointed Conference has made known the term of reparation to be exacted for Germany as the aftermath of that,https://nla.gov.au/nla.news-article152533184?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"North-Eastern Advertiser (Scottsdale, Tas. : 1909 - 1954)",135.32130432128906,very relevant
153282378,GERMAN REPARATIONS.,"  GERMAN  REPAKATIONS.  j   NEW  YORK,  Tuesday  Night  —  j  Seven  hundred  and  fifty  thousand  dol-  1  lars  in  silver  have  hex?n  received  from  1  Germany  for  the  purchase  of  dollar  credits  for  reparation  purposes.  It  is  expected  tliat  Germany  will  Bhip  ap  proximately  ten  million  dollars  in  sil  ver  witlun'  a  short  period.  '",1921-07-28T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/153282378,"NEW YORK, Tuesday Night. — Seven hundred and fifty thousand dollars in silver have been received from Germany for the purchase of dollar",https://nla.gov.au/nla.news-article153282378?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",135.32130432128906,very relevant
153301396,GERMAN POLITICS.,"  GERSJAN  POLITICS.   BERLIN.,  Tuesday  Night.  —  Hen]  Ratbenau  has  $een  appointed  Minister;  for  Foreign  Aifauns.  :  i",1922-02-02T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/153301396,"BERLIN, Tuesday Night.— Herr Ratbenau has been appointed Minister for Foreign affairs.",https://nla.gov.au/nla.news-article153301396?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",135.32130432128906,very relevant
153336117,GERMAN REPARATIONS.,"  GERMAN  REPARATIONS.   PARIS,  Saturday  Night.  —  Herr  Bergmann,  the  delegate  to  Genoa,  has  arrived,  bringing  the  German  offer  to  pay  the  reparations  by  means  of  a  sixty  milliard  marks  loan,  in  stead  of  extra  taxation.",1922-05-08T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/153336117,"PARIS, Saturday Night.—Herr Bergmann, the delegate to Genoa, has arrived, bringing the German offer to pay the reparations by means",https://nla.gov.au/nla.news-article153336117?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",135.32130432128906,very relevant
160035778,GERMAN SHIPBUILDING.,"  GERMAN  SHIPBUILDING.   ?  The  capture  by  a  Swedish  yard  of  the  order  for  a  -motor  tanker  by  the  Hamburg  dm  of  Albreclits  was  a  very  bitter  pill  for  German  shipbuilders  to  swallow,  for  with  their  experience  in  the  construction  of  this  type  of  vessel  they  have  been  very  successful  in  se  curing  Scandinavian  orders,  and  cer   tainly  did  not  expect  to  lose  the  con  tract  for  an  8500-ton  ship  for  native  owners.  The  Swedish  Government  is  willing  to  grant  a  certain  amount  of  assistance  to  yards  building  for  foreign  owners,  (tut  not  nearly,  so  much  as  when  the  ships  are  Tor  native  firms,  while  the  rate  of  interest  Is  much  higher.  The  German  Government  is  now  being  persuaded  to  grant  additional  benefits  to  shipbuilders,  with  the  recent  order  as  the  basis  of  campaign.",1927-09-14T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/160035778,The capture by a Swedish yard of the order for a motor tanker by the Hamburg firm of Albrechts was a very bitter pill for German shipbuilders to,https://nla.gov.au/nla.news-article160035778?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Daily Commercial News and Shipping List (Sydney, NSW : 1891 - 1954)",135.32130432128906,very relevant
16021678,GERMAN CARGO.,"  GERMAN  CARGO.   The  steamer  Hanan  took  600  tons  of  general  cargo  from  Hamburg,  Bremen,  and  Antwerp  for  Australia.",1922-08-29T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/16021678,"The steamer Hanau took 600 tons of general cargo from Hamburg, Bremen, and Antwerp for Australia.",https://nla.gov.au/nla.news-article16021678?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,The Sydney Morning Herald (NSW : 1842 - 1954),135.32130432128906,very relevant
16091607,GERMAN DOLLS.,"  GERMAN  DOLLS.   The  Collector  of  Customs  notifies  that  the  gazettal  of  German  dolls  under  the  Customs  Tariff  (Industries'  Preservation)  Act  has  been  revoked  as  from  the  date  of  publication,  and  refunds  will  be  made  of  any  dumping  duty  collected.",1923-09-06T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/16091607,"The Collector of Customs notifies that the gazettal of German dolls under the Customs Tariff (Industries' Preservation) Act has been revoked as from the date of publication, and",https://nla.gov.au/nla.news-article16091607?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,The Sydney Morning Herald (NSW : 1842 - 1954),135.32130432128906,very relevant
162636399,German Aeroplanes,"  German  Aeroplanes*  ?   Jn  tho  House  of  /Commons  Mr.  Bonar  Law  announced  that  Germany  up  to  th?  present  had  surrendered  19  sea  planes,  whilo  2846  aeroplanes  bad  been  destroyed  under  Allied  'supervision.—  Reuter's.  *  -  ?  ?  ?  '  ,  ?'   Henley  Rowlno  Challenge  In  the  Henley  grand  challenge  semi  final,  Magdalen  -.  College  ?  beat  Jesus  College  by'  two  lengths,  la  7.51.—  'The  Times.'  .  *ro  bard  to  obtain  in  Belgium  now,  and  cost  as  much  as  £10  apiece.  ,  -  .  ?  _  i",1920-07-03T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/162636399,"In the House of Commons Mr. Bonar Law announced that Germany up to the present had surrendered 19 seaplanes, while 2846 aeroplanes had been",https://nla.gov.au/nla.news-article162636399?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,The Newcastle Sun (NSW : 1918 - 1954),135.32130432128906,very relevant
163674585,GERMAN CARS,"  GERMAN  CARS  j   In  view  of  the,  fact  that  German  cars  may  enter  Australia  in  August'  next  it  is  interesting  to  note  tho  des-  j  tination  of  cars  exported  from  Gm*-!  m-iny  last  January.  j   Or'  the  90S  motor  vehicles  exported.  Holland  was  the  largest  buyer,  with  21.5  per  cent.  Then  followed  Bel  Blum,  17  per  cent.:  Sweden  and  Spain.  9  per  cent,  each;  Denmark.  8  per  cent.;  South-east  Asia,  G.G  per  cent.;  South  America,  2.7  per  cent.;  Switzer  land.  1.6  per  cent.;  and  Austria.  1.5  per  cent.  No  other  country  took  moro  than  l  per  cent.  i  In  the  same  month  America  ex  ported  2107  passenger  cars  —  a  big  falling  off  from  the  5819  cars  ship  ped  overseas  in  January,  1921.",1922-06-27T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/163674585,In view of the fact that German ears may enter Australia in August next it is interesting to note the destination of ears exported from,https://nla.gov.au/nla.news-article163674585?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,The Newcastle Sun (NSW : 1918 - 1954),135.32130432128906,very relevant
164885213,GERMAN' FRIENDLINESS.,"  GERMAN'  FR-IENDL1NESS.   Jiic  principles  of  the  loreigu  policy  o!  the  new  German  Cabinet,  as  enunciated  by  the  Chancellor  (Herr*Mupller),  reflect  tlic  neighbourly  spirit  which  has.  recently  brought  Germany  nearer  to  friendly  rela  tions  with  other  European  nations  llian  she  has  been  siiicc  1918.  ,  As.the  bitter  ncss  of  the  war  period1  fades  with  the  merciful  passage  of  time,  enmity  is  giv)  ing  place  to  ""goodwill  in  Northern  Europe;  but  while  Germany  strenuously  repudiates*  the  idea  of  revenge)  she  loses  no  opportunity  to  protcslagainst  foreign  occupation.  Co-operation  for  the  poli   tical  and  economical  consolidation  ol  Europe,  ishc  urges,  is  impossible  'without  the  immediate  evacuation  of  Allied  troop;  from  German  territory.  Germany  is  drilling  to  be  friendly,  but  resents  having  to~  bear  the  brand,  and.  burden  of  the  conquered.  Although  she  can  honestly  claim  to  have  attempted  to  make  the  reparations  plan  work,  and.  tc  be  a  fviHing  partner,  in  the  Locarno  treaties  and  a  respected  member  of  the  League  of  Nations,  she  is  not  unmind  ful  of.  the  strength  of  the  .opposition  still  offered  ""  to  her  restoration,  ;  to  '  inter  national  equality.  Traditional  French  suspicions  have'not  been  entirely  allayed  and  Herr  Mueller  has  taken  a  coura  geous  istand  in  unequivocally  demanding  complete  relief  from  military  oversight  He  challenges  the  other  nations  to  give  practical  effect  to  their  professions  ol  friendship.  The  challenge  may  not  be  answered  as  promptly  as  lie  would  like;  but  it  will  doubtless  assist  in  the  inevit   able  readjustment  of  European  relatione,  j  The  plea  is  firm;  yet  it  is  significantly  j   dispassionate,  and  bCars  no  trace-of  the:  aggressiveness  which  has  marred  the   effect  of  previous  similar  pronounce-j  ments.  In  tliis  respect,  it  confirms  the  I  signs  of  the  new  spirit  of  reason  mani  fest  in  recent  developments  in  German  politics.  :  The  members  of  the  last!  Government  adroitly  resisted  the  impor-:  trinities  of  militaristic  extremists;  and,   although  unable  to  retain  office  as  the  j  Republic  swung  away  from  the  Nation  alists  towards  the  Socialists,  they  have  the  satisfaction  of  noting  the  reaffirma  tion  of  their  friendly  foreign  policy.  The  German  people  have  clearly  turned  theu  faces  away  from  the  ""mailed  list""  of.  the  old  monarchy,  and,  111  striving  to  estab   lish  the  Republic  on  the  firmest  founda   tion,  they  arc  seeking  the  international  harmony  essential,  to  the  recovery  of  domestic  prosperity,  as  well  as  to  the  ""whole  economic  situation  of  Europe.   CHILD  ENDOWMENT.   Some  time  ago,  the  Public  Service  Asso-  ]  ciatipu  appointed  a  committee  to  go  iiito  the  .question  of  child  endowment  being  in-,  troduccd  into  the  public  services,  and  this  committee,  furnished  a  report  'at  the  last  meeting  of  the  council.'  Inter  alia  the  report  stated:—""This  council  is  of  the  opinion  that'  the  'only  system  of  'child  en   dowment  likely  to  find  acceptance.by  the  i  Government  would  be  one  in  which  the:  costs  are'  borne  by  the  service,  such  us  the  Commonwealth  Public'Service  scheme,  and  that  the  council  -be  'recommended  to  authorize  the  committee  to  prepare  a  re   port  as  to  the  cost  apd  effect  of  6Uch  |  scheme1  upon  the  State  service,  with  a  view   to  obtaining;  an  opinion  from  members  by  meaus  of  a  referendum.""  The  report  of  the  committee  was  adopted  by  tbe  cpuncil  and  action  taken  along  the  lines  suggested.   ECONOMY  ON  ROYAL  COMMISSIONS.   .The  Premier  (Hon.  It.  L.  Butler}  stated  on  Tuesday  afternoon  that.oije  economy,  in  the  form*  of  retrenchment,  which  the   Government  had  effected  would  bo  received  -with  commendation  by'  all  sections  of  the  -community..  .  It  had  been  found  that  for  the  year  1926-27  royal  commissions  cost  the-  State  ho  less-than  £ll;69i,  exclusive  |  iof-th!e  heavy  printing'  bills*  associated  with   them.  :  A  communication  was  imniedi   Jately  sent  to  all  the  commissions  sitting   that  the  Government  desired  them  to  con  clude-their  enquiries  at  ^the  earliest  pos  sible  date  consis'tent'  with;  a  proper  dis  .  cliargeof  theduties  allotted  to  'them.'  The  |  Tesult  wbb  that  for  the  year  1927-28  tlie  ex  penditure  under  that  heading  was  reduced  to  .  Still  further  ""effect  had  been   given  to  that.  particular  .ecoiiomy,  until   now'  the  remarkable  fact  had  to  be  re  corded  that  to-day  tbejrc  was  not'one  royal  [commission  in  existence  in  South  Australia,   It  would  take  much  patient  research  to  'get.  back  to  th'c  period.,'When  a  similar  condition  of.  affairs  -existed  in  the  State.   [  Of  course,  the  establishment'  of  royaT  com   missions  in  some  circumstanced  was'a  wise'""   course,  but  it  was  the  intention  of  Lis*  Government  ""to  exercise  a  much  -etrieter  J  check  upon  such,  appointments  than  had  been  the  custom  in  the  past.:   MOTHERS  AND  BABIES'  HEALTH   ASSOCIATION.   At  the;  headquarters  of  the  Mothers  and  'Babies''Health  ""Ceiltre  on  Wednesday,  an  ('""at  home""-  was  given  by.tile  central  com  mittee-to'  all  the  suburban-branch  com  mittees  to  thank  them  for  their  assist  ance  '  at  the  recent  ""button  day.""  The  Hon.  Lady  Hore-Ruthveu,""  who  is  patroness  of  the  institution,  was  received  by  the  president  (Mrs...  Napier  Bilks)  and  the""  |  vice-president.  (Lady  Mawsun).  The  Lady  Mayoress  (Mrs.  J.  Lavington  Bonython),""  a  member  of  the  committee,  Was  also  pre-,  scut.  Lady.  Horc-Ilutbven  handed  to  the  representatives  of  each  suburban  branch  a  cheque'  representing'its  share  of  the  i  proceeds  of  the  button  day  collection,  one   third  of  the  total  having  been  set  aside  j  for  the-branches.  Those,  represented  were  |  East  Torrens,  Thebarton,  Port  Adelaide,  j  Prospect,  Hindniarsh,  ■  Mitcham,'  Colonel  ;  Light  Gardens,  Glenclg,  '  St.  Peters.  I  Waikorvillc,  Henley  Bcaeh,  ITnlcy,'  and  I",1928-07-14T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/164885213,"The principles of the foreign policy of the new German Cabinet, as enunciated by the Chancellor (Herr Mueller), reflect the neighbourly spirit which has recently",https://nla.gov.au/nla.news-article164885213?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Observer (Adelaide, SA : 1905 - 1931)",135.32130432128906,very relevant
184907689,GERMAN AMALGAMATIONS.,"  GERMAN  AMALGAMATIONS.   Four  Public  Service  unions,  affilia  ted  with  the  General  Federation  of  German  Trade  Unions,  arc  planning  to  amalgamate.  Railroad,  transport,  municipal,  and  flre-flghter  unions,  with  a  total  .membership  of  a  million,  are  Involved.  A  committee  of  16  is  to  present  a  plan  to  be  voted  on  by  the  membership.   Among  the  difficulties  is  the  prob  lem  of-  convincing  the  white-collar  n-.cn  ■within  the  unions  of  tho  need  for  common  action  with  workers  on  the  docks,  power  stations,  and  rail  and  motor  transport.   Thirty-seven  national  organisations  ore  affiliated  with  the  German  Federa  tion  of  Trade  Unions,  with  a  member  ship  of  about  4,000,000.  Since  1925  four  of  the  41  national  unions  have  amal  gamated.   Forty-four  muscles  are  called  into  play  in  the  production  of  the  human  voice.",1927-08-10T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/184907689,"Four Public Service unions, affiliated with the General Federation of German Trade Unions, arc planning to amalgamate. Railroad, transport,",https://nla.gov.au/nla.news-article184907689?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",135.32130432128906,very relevant
