id,heading,article_text,date,category,api_url,snippet,trove_url,from_newspaper,relevance_score,relevance
65113172,GERMAN.,"  GERMAN.   (Admiralty  -  Per  Wireless.}   LONDON.  Thursday.—  German  offi-  cial:  English  attacks  this  evening  against  Marquion  and  Havrincourt,  and  the  canal  sector  failed.  LONDON,  Friday.  —  German  offi-  cial:  Renewed  English  attempts  be-  tween  the  Arras-Cambrai  and  Peronne-  Cambrai  roads  failed.  The  Franco-Americans  attacked  at  the  St.  Mihiel  bend.  The  fighting  continues.",1918-09-14T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/65113172,"LONDON, Thursday.—German official English attacks this evening against Marquion and Havrincourt, and the canal sector failed.",https://nla.gov.au/nla.news-article65113172?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The North Western Advocate and the Emu Bay Times (Tas. : 1899 - 1919),150.77780151367188,very relevant
65123185,GERMAN.,"  GERMAN.   (Admiralty  —  Per  Wireless).   LONDON,  Monday.—  German  offi-  cial:  North  of  Montdidier  we  with-  drew  from  the  W.  bank  of  the  Avre,  and  Dombrook.  We  also  withdrew  to  the  north  bank  of  the  Vesle  before  a  strong  attack  near  Fismes.",1918-08-07T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/65123185,"LONDON, Monday.—German official North of Montdidier we withdrew from the W. bank of the Avre, and Dombrook. We also withdrew to",https://nla.gov.au/nla.news-article65123185?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The North Western Advocate and the Emu Bay Times (Tas. : 1899 - 1919),150.77780151367188,very relevant
74030992,GERMAN.,  GERMAN.  SUNDAY  NIGHT.—  Westward  of  the  Oise  we  captured  Gury  height  ad-  joining  our  lines.,1918-06-11T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/74030992,"SUNDAY NIGHT,— Westward of the Oise we captured Gury height adjoining our lines.",https://nla.gov.au/nla.news-article74030992?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The Warrnambool Standard (Vic. : 1914 - 1918),150.77780151367188,very relevant
89983190,German.,"  X  <visnnit>ii:«!W  Ik'rliu  fays  tlmt,  1   ii  aitac-k;-  MUitii-west  of  HiiaxtBiuut  '   B""  cif  fv.rt  Vaus  have  been  j   va«  m  r«-uit.",1916-06-29T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/89983190,A [?] from Berlin says that [?]-west of [?]' [?] have been [?]t.,https://nla.gov.au/nla.news-article89983190?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,Bendigo Advertiser (Vic. : 1855 - 1918),150.77780151367188,very relevant
90440786,German.,"  German,   LONDON.  Wednesday,  6.50  p.m.—""The  French,  by  a  strong  thrust,  in  the  direc-  tion  of  Pinon,  and  southward  of  the  Laffaux-Chavignon  road,  temporarily  penetrated  our  lines,  but  our  counter-   thrust  drove  them  back.""   LONDON,  Thursday,  12.10  a.m.—  ""The  Anglo-French  attacked  on  a  wide   front  from  Havrincourt  Wood  to  the   Somme.  Counter  attacks  are  progressing.  The  enemy  penetrated  our  centre  be-  tween  Hargicourt  and  Emignon  Brook.  Elsewhere  the  attacks  failed.""",1918-09-20T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/90440786,"LONDON. Wednesday, 6.[?]0 p.m.—""The French, by a strong thrust, in the direction of Pinon, and southward of the Laffaux-Chavignon road, temporarily",https://nla.gov.au/nla.news-article90440786?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,Bendigo Advertiser (Vic. : 1855 - 1918),150.77780151367188,very relevant
90916507,German.,"  German.   LONDON,  Wednesday,  1.45  a.m.—  ""We  captured  English  and  Portuguese  positions  northward  of  the  La  Bassee   Canal.   ""We  threw  the  enemy  back  across  the  Oise-Aisne  Canal  between  Coucy  le  Chateau  and  Brancourt.""   LONDON,  Wednesday,  12.50  a.m.—  ""We  captured  Quincy,  Landricourt,  and  Coucy  le  Chateau  (south  of  La  Fere).""",1918-04-11T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/90916507,"LONDON, Wednesday, 1.45 a.m.—""We captured English and Portuguese positions northward of the La Bassee Canal.",https://nla.gov.au/nla.news-article90916507?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,Bendigo Advertiser (Vic. : 1855 - 1918),150.77780151367188,very relevant
129666931,GERMAN.,"  GERMAN.   Herr  Dernburg,the  Kaiser's  Press  agent  for  America,  and  probably  one  of  the  most  blun-  dering  and    thoughtless  persons  in  the  world,  has  deemed  it  fit  to  deliver  himself  publicly  on  the  subject  of—  tact!  It  was  at  a  meeting    of  a  league  newly-form-   ed  in  Berlin  with  a  view  to  expanding  German  industrial  interests  in  the  South  American  continent.  Herr  Dernburg,  who  had  been  elec-  ted  president,  said,  according  to  a  Reuter  mes-  sage  from  Amsterdam  received  recently:  —  'Germany  has  only  a  few  friends  in  the  world.  Feeling  in  South  America  is  divided,  and  real  neutrality  in  North  America  is  also  doubtful.  'It  is  not  uninteresting  to  note  how  Lord  Haldane  at  Manchester  explained  to  British  merchants  that  now  a  favorable  opportunity  had  come  to  snatch  away  from  Germany,  her  commercial  supremacy  for  ever.  'For  generations  to  come,  we  need  not  fear  competition  abroad,  though,  if  the  present  war  lasts  a  long  time,  commerce  will,  at  last,  be  obliged  to  find  new  outlets,  and  the  recapture  of  the  ground  now  lost  will  become  more  dif-  ficult.  'For  coal  and  iron  South  America  will  be  dependent  on  the  industrial  States  for  a  long  time  to  come,  and,  therefore,  the  investment  of  more  capital  in  South  America  will  be  well  worth  while  for  commercial  reasons,  and  also  in  order  to  regain  lost  ground.  '  ''Besides  strengthening,  our    economic  influ-  ence,  the  obtaining  of  a  certain  intellectual  influence  will  be  of  an  importance  which,  up  till  now,  has  been  greatly  underestimated.  'We  have  not  understood  the  soul  of  the  South  Americans,  and  not  of  them  alone.  For  this  reason,  we  find  few  friends  among  neu-  trals.  This  is  largely  the  fault  of  the  Ger-  mans,  who  must  learn  to  understand  foreigners  and  introduce  German  achievements  in  science  and  art  with  more  discretion  than  heretofore.  'Only  too  often  tho  German  merchant  shows  an  absence  of  that  friendly  feeling,  towards  merchants  abroad  which  is  of  special  weight  with  Southern  people.'",1915-12-24T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/129666931,"Herr Denburg, the Kaiser's Press agent for America, and probably one of the most blundering the thoughtless persons in the world, has deemed it fit to deliver himself publicity on",https://nla.gov.au/nla.news-article129666931?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,"The Gundagai Times and Tumut, Adelong and Murrumbidgee District Advertiser (NSW : 1868 - 1931)",150.7760772705078,very relevant
173832077,GERMAN.,"  GERMAN.   Herr  Dernburg,  the  Kaiser's  Press  agent  for  America,  and  probably  one  of  the  most  blun-  dering  and  thoughtless  persons  in  the  world,  has  deemed  it  fit  to  deliver  himself  publicly  on  the  subject  of  —  tact!  It  was  at  a  meeting  of  a  league  newly  form-  ed  in  Berlin  with  a  view  to  expanding  German   industrial  interests  in  the  South  Americas  continent.  Herr  Dernburg,  who  had  been  elec-  ted  president,  said,  according  to  a  Reuter  mes-  sage  from  Amsterdam  received  recently:  —  'Germany  has  only  a  few  friends  in  the  world.  Feeling  in  South  America  is  divided,  and  real  neutrality  in  North  America  is  also  doubtful.  'It  is  not  uninteresting  to  note  how  Lord  Haldane  at  Manchester  explained  to  British  merchants  that  now  a  favorable  opportunity  had  come  to  snatch  away  from  Germany  her  commercial  supremacy  for  ever.  'For  generations  to  come,  we  need  not  fear  competition  abroad,  though,  if  the  present  war  lasts  a  long  time,  commerce  will,  at  last,  be  obliged  to  find  new  outlets,  and  the  recapture  of  the  ground  now  lost  will  become  more  dif-  ficult.  'For  coal  and  iron  South  America  will  be  dependent  on  the  industrial  States  for  a  long  time  to  come,  and,  therefore,  the  investment  of  more  capital  in  South  America  will  be  well  worth  while  for  commercial  reasons,  and  also  in  order  to  regain  lost  ground.  '  'Besides  strengthening  our  economic  influ-  ence,  the  obtaining  of  a  certain  intellectual  influence  will  be  of  an  importance  which,  up   till  now,  has  been  greatly  under-estimated.  'We  have  not  understood  the  soul  of  the  South  Americans,  and  not  of  them  alone.  For  this  reason,  we  find  few  friends  among  neu-  trals.  This  is  largely  the  fault  of  the  Ger-  mans,  who  must  learn  to  understand  foreigners  and  introduce  German  achievements  in  science  and  art  with  more  discretion  than  heretofore.  '  Only  too  often  the  German  merchant  shows  an  absence  of  that  friendly  feeling  towards  merchants  abroad  which  is  of  special  weight  with  Southern  people.  '",1915-12-23T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/173832077,"Herr Dernburg, the Kaiser's Press agent for America, and probably one of the most blundering and thoughtless persons in the world, has deemed it fit to deliver himself publicly on",https://nla.gov.au/nla.news-article173832077?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,Guyra Argus (NSW : 1902 - 1954),150.7760772705078,very relevant
20081740,GERMAN [?].,"  GERMAN  PASTORS.   In  the  Legislative  Assembly  yester-  day,  the  Minister  for  Education  (Hon.    H.  F.  Hardacre)  informed  Mr.  Carta  that  German  pastors  were  given  the  same  facilities  as  other  ministers  of  re-  ligion  in  regard  to  religious  instruction  during  school  hours.  No  discrimination  had  been  made,  no  complaints  had  been  received  from  German  pastors  in  regard  to  such  religious  instruction,  and  the  de-  partment  had  no  desire  to  make  any  discrimination.",1915-09-02T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/20081740,In the Legislative Assembly yesterday the Minister for Education (Hon. H. F. Hardacre) informed Mr. Cart[?] that German pastors were given th[?],https://nla.gov.au/nla.news-article20081740?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The Brisbane Courier (Qld. : 1864 - 1933),150.7760772705078,very relevant
65116099,GERMAN.,"  GERMAN.   LONDON.  Sunday.  —  German  offi-  cial:  We  have  withdrawn  from  the  junction  of  the  Lys  and  the  Scheldt  to  Ghent.  The  English  pressed  us  back  to  Saultam,  recapturing  Presean.  Owing  to  the  American  break  through,  we  withdrew  between  the  Aisne  and  the  Champagne,",1918-11-05T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/65116099,"LONDON, Sunday.—German official: We have withdrawn from the junction of the Lys and the Scheldt to Ghent. The English pressed us back",https://nla.gov.au/nla.news-article65116099?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The North Western Advocate and the Emu Bay Times (Tas. : 1899 - 1919),150.7760772705078,very relevant
173706651,GERMAN,"  [?]   -  .9'  r/.  v  ""Gtemuiv  luE  -i  (i  v  '  ""the  $  t  '  riUunf.to  on  tli#  .  od  in  Aineriej  .<  ,  rtow.,-thc  lonii  j",1917-03-17T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/173706651,Germany [?] at the [?] advace on th[?] in Americ[?],https://nla.gov.au/nla.news-article173706651?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",150.76766967773438,very relevant
74047680,GERMAN.,"  GERMAN.  ""The  Times""'-  correspondent  at  the  Hague  says  there  is  great  excitement  nmong  the  neonle  in  Western  .  Ger  many.  The  Archbishop  of  Munich  has  ordered  snecial  intercessions  in  all  te  churches,  and  declares  that  the  ,ldecisive  holr  has  struck.  Some  of  the  military  critics  doubt  Shoether.  the  Germans  or  the  Allies  in  itiated  the  offensive.  The  ,  semi-official  ""Neue  Freio  Presse""  (Vienna)  significantly  nn  ""ounces  that  the  Austrians  are  de  Fending.  Strasbur  against  a  possible  French  attack.  Amsterdam  renorts  that  the  German  communiques  and  the  :,eaniloquent  :  telegrams  of  the  wnr  I  correspondent  are  evok  i,,  .extraordinary  and  nopular  dc'nonstrations:  hblnded  with  hiysteri  al""joy.:  misgiving  concerning  the  slaumhter.  and  tense  expectancy.  ""Vorwarts""  (Berlin)  is  the  only  enndid,  doubter,  and  refers  to  the  (Germann'cuse  trembling  in  the  bal  ance.  arid  hundreds  of  thousands  of  men  bleeding.  Copenhanen  reports  that  the  Gecr  m'an  people  are  feverishly  watching  the,  results  of  the  fighting,  which  thel  regard  as  decisive;  and  hope  for  an  carly  nree.  The  ""Tngliche  Ruandschanu""  (Ber  lin)  describes  the  offen.sive  as'n  single  .omha-,t  ýctwegn.Germany  and  Britain  to  decide  Germany's  world  position.",1918-03-26T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/74047680,"""The Times"" correspondent at the Hague says there is great excitement among the people in Western Germany. The Archbishop of Munich has",https://nla.gov.au/nla.news-article74047680?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The Warrnambool Standard (Vic. : 1914 - 1918),150.76766967773438,very relevant
89981286,German.,"  German.   -r,--  i^.vhrwr*-*  Atistro-Ocrronn   .'  .!.>=  .'  .  i  .rniimi«pw»  from  Berlin,   '  ;  :  ""toIjh,  .Vfrschmcnts  which   '  ?  '  :  ;!...  ii^rth-ivcst  of  Biic   tnMns  1:500  prisoners.  :  ""  i  n  (.vrmnns'  east  front",1916-06-14T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/89981286,"[?] Austro-German [?] from Berlin, [?] detachmetns which [?] north-west of",https://nla.gov.au/nla.news-article89981286?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,Bendigo Advertiser (Vic. : 1855 - 1918),150.76766967773438,very relevant
191867038,GERMAN [?] [?],"  GERMAN  CLUBS  CLOSED.  Sydney,  Thursday.   On  the  representation  of  the  Inspec-   tor-General  of  Police  to  the  military   authorities  regarding  German  clubs  in  the  city,  and  a  possiblity  of  their  be-  attacked,  and  with  a  view  to  pre-   venting  any  breach  of  the  peace,  the  authorities  have  ordered  the  clubs  to   close.",1915-05-14T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/191867038,On the [?] [?] authorities regarding [?] the city. abd a [?],https://nla.gov.au/nla.news-article191867038?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The Armidale Express and New England General Advertiser (NSW : 1856 - 1861; 1863 - 1889; 1891 - 1954),150.7629852294922,very relevant
219777839,German.,  German.   A  wireless  German  official  message  states:  —  The  enemy  penetrated  the  village  r.nd  wood  of  Hamel.  Our  counter  attacks  frustrated  his  attacks  east  of   ilamel.,1918-07-08T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/219777839,A wireless German official message states:-- The enemy penetrated the village and wood of Hamel. Our,https://nla.gov.au/nla.news-article219777839?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The Bendigo Independent (Vic. : 1891 - 1918),150.7629852294922,very relevant
65117402,GERMAN.,"  CERMAN.   (Admiralty.  —  Per  AA'irelcss.)  LONDON,  Friday.  —  German  offi  cial:  Between  St.  Etienne  and  the  Aisne,  wo  withdrew  to  positions  on  both  sides,  of  ('ir.iml  Pro  (on  the  N.  bank  of  i!..-.  ,\'V!.-;V  Tho  Americans,  at  i;i:'kirii.'  v.  ;*h  siv^'':T  frrc:  ?  ''1  clay  'irrr  lipf.wren  ?'rvy  :'f*  Si'i-'ilint  :  AVood,  were  beaten  back  :n  bitt-.-r  fishtr-j  T.OND0N.  Saturday.—  Gorman  nffi  einl:  Wrst  of  Dn'mi.  we.  rptired  to  a  line  in  the  rear.  AVe  fn;st,rr.to-!  n  Vri  ti^h  attempt  to  !???-:;!-  threin'h  in  the  direction  of  Va'i'iirionM.  T:ip  enemy  Bocum!  n  footing  in  Ivuy.  AVp.  ova  cuated  the  Chorriiu-de-Diimes  and  oc  cupied  new  positions  between  Berry  Anbae  and  P.  of  Vonssinvps.  Saxons  recaptured  Ounel  and  Bois-aos-Ormos,",1918-10-14T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/65117402,"LONDON, Friday.—German official: Between St. Etienne and the Aisne, we withdraw to positions on both sides, of Grand Pre (on the N. bank",https://nla.gov.au/nla.news-article65117402?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The North Western Advocate and the Emu Bay Times (Tas. : 1899 - 1919),150.7629852294922,very relevant
73885334,GERMAN.,"  GERMAN.  '  A  comunique  from  Berlin  admits  that  the  French  entered  the  German  trenches  to  the  south-west  of  Thiau-  mont,  in  the  Verdun  region.",1916-07-18T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/73885334,"A communique from Berlin admits that the French entered the German trenches to the south-west of Thiaumont, in the Verdun region.",https://nla.gov.au/nla.news-article73885334?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The Warrnambool Standard (Vic. : 1914 - 1918),150.7629852294922,very relevant
89971930,German.,"  German.   A  Berlin  -wireless  message  makes  the  following  claims:   ""The  village  of  Mnlaneourt  and  the  French  defence  establishments  oil  liotli  sides   of  the  village.  have  been  taken  by  storm.   Six  officers  am]  322  unbounded  men  have  been  captured.  Brief  encounters  at  close  quarters  have  developed  in  the  French  trenches  south  of  Fort  Bouaumont.   ""The  Hritisli  lost  three  biplanes  in  aerial  fights  at  Arras  and  Ijapanme,  Lieutenant  Immelmann  accounting  for  his  thirteenth  aeroplane.""",1916-04-03T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/89971930,"A Berlin wireless message makes the following claims:— ""The village of Mnlaneourt and the French defence establishments oil liotli sides",https://nla.gov.au/nla.news-article89971930?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,Bendigo Advertiser (Vic. : 1855 - 1918),150.7629852294922,very relevant
91386214,German.,"  German.  (Reuter.)  .  Tuesday's  German  communique  says:—  ""Gigantic  reciprocal  artillery  fighting  continues  north  of  the  Somme,  being  es-  pecially  bitter  between  Le  Sars  and  the  road  from  Ligny-Thilly  to  Flers.  The  English  here  gained  a  small  terrain  with  very  heavy  sacrifices.  The  artillery  duel  south  of  the  Somme  has  considerably  in-  creased.""  ---------------------",1916-10-05T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/91386214,"Tuesday's, German communique says:— "" Gigantic reciprocal artillery fighting continues north of the Somme, being especially bitter between Le Sars and the",https://nla.gov.au/nla.news-article91386214?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,"Bendigonian (Bendigo, Vic. : 1914 - 1918)",150.7629852294922,very relevant
127646844,GERMAN.,"  .  1  GERMAN  ,   jtjri,  r  .  ^  -  *  '  '  \  1  t  ^  Eforr  DcrrilJmg,  tlib  Kaiser's  Press  dgont  fot  Amcnca,  and  protfsbly  ono  ot-tho  most  blun  dcrxng  ani  thoughtless  persons  in  tbo  world,  ;h&a  ^oomcd  it  fitito-  deliver  iiiittsolf  .  publicly,  on  :  :  j'  .-  tho  subjcct  of  —  t&c&l  It  '  was  at  a  mooting,  of  ia;  Jfeaguo  iicwly-form-  :  1  :  1   .ud  in:  Berlin  ?.with  tt  view  to  expanding*  Gorman  industrial  interests  in  .  thov  -South*  :.AnioncaD:  :  contmcnl.  ?  Horr  Dcrnbnrpr.-who  had  been  olcc-  '  ted  profjidont.  saul.  jiccoTdmrr  to  a  Hovuor  inca  trom  AniRtordnm  received  recently:  —  ?  ?  Ciorinanv  lias  or.lv  lew  XncuuH  m  tho  v/orlil.  1'Colin'-  m  ;;ii-mh  Ameni!.'.  v.i  divided,  juid  jTJil  luuitralilv  in  riovlli  rainiiru'ii  rs  r.U'O  dou!)T,iul.  'if,  ti  no:,  muntorestiii'  to  nolt*  nov*  Lord  Jlp.tdr.no  :u.  .virtnojjoslor  e::platuod  to  Jvrinsli  ihat  nov/  mvorablo  opnoriunitr  hnd  coiiw  ro  imr.UMt  irom  ttormany  her  commoreirl  f-uprrmaev  ior  ovor.  1  1  11  1  1  ot  t  1  coiaiu'i  u  ion  iihi'oi'd.  ihont-li.  u  ih'.-  v  \  1  1  v  v,\-?r  I  1  ui  (  m  (  ill  (  3  t  bi  o/-li'vod  to  /jnd  nov.*  oiiilcl  mid  rlio  rrerntnro  -  oi  tlio  r*  ronnrl  no\v  losi-  vail  become  moro  du-'  nculc.  .  'For  c.o;\)  tint]  iron  South  ^imericn.  ^vill  bo  dcjiPiideni  011  the  industrial  State:;  for  a  long  time  to  come.  and.  thcreiore.  the  mvcstniont  ?  ?-  01  mom  (?;??')]  ral  m  South  America  .  v-rill  bo  woll  ;   in  order  to  refrain  loin;  ground.  =  .*  ?  ?;  'BesidtMi  fitrcnfrthciiinrr  our  economic  innu-'.  v  once,  tho  obtainni'-  ot  a  certain  mtollectual  .  ??  ?'  influence  v/ill  be  or  an  lmportnnco  ivhich,  up  r--'.^v  till  nov;.  has  been  greatly  under-estimated.  ?/  '?Wo  liave  not  understood  the  coul  of  tho  .  .  South  Amencanii.  and  not  01  thom  alono.  For  '.  ',  thin  reason,  v.'e  find  lev,*  mends  among  nou-  -  ;  --.'  nV''  train.  Tin:*,  in  largely  the  fault  01  tho  Qor.  mana.  'vho  muyt  learn  to  understand  foreigners.  -.  and  introduce  German  adnovcinonts  in  science  :  .  .  r  and  art  v/itli  more  discretion  than  heretofore.  -:  'Only  too  often  the  Gorman  merchant  shows-..  a.n  abneuco  of  that  friendly  feeling  towards  merchants  abroad  which  is.  of.  special  vath  Southern  people  '  v  r  ^  ?  ?  -",1915-12-25T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/127646844,"Herr Dernburg, the Kaiser's Press agent for America, and probably one of the most blundering and thoughtless persons in the world, has deemed it fit to deliver himself publicly on",https://nla.gov.au/nla.news-article127646844?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The Scrutineer and Berrima District Press (NSW : 1892 - 1948),150.7525634765625,very relevant
191870481,German [?].,"  -  fvt  mm  -ft*  iNIWfMffli  wffffr*.   ■ftmm  fs.'.   ,  !p.ns*(f:%  ;Cfc«f  i*t   iigfiwr*  i**  ;#f.  #»,   *fi*  ■##«»  -mm  w*  *'#»%...  1  *t  m  ■**$&&*§  #4wt  mmmm   ■  »  -It***,  Wt0*  '•**▼  '*»»   i  It)#  tVitw»w<it»  jpdBw  «""lWtiiSi  •   ,  t#r  *«i  *(#WFf  'P%  Wft  n  ■  A**#*  -rf  ****##*»!*¥-  IPif*#  (fc«wf  fw   I  '<vm*   ■j  f-rfitAfij#*!###!,  ''IfV  <«*«  «•»  «f*ijflpwl   ;  %if%  *  mMkm  Vti   ■'*H  (!»•'•»  #»*'.*♦»  it  t  |s-:*(+,.«'«#o  y*   1  IV  #«!""•%«.   fmt.  *i»«  +«  *  «♦»««.  i!*#""f*>te(ttrt',.   •  «*M*  ininpn  **»  ».'$(«  Horn*,  #   .  mar*  i%»»uw  #>*-.iw4nrs>,  *%*   f«m*  *ttt  wi»r*  Mf»«i  *#*!  mrimmr*-*  #  #»  *««#»«?*«  f*  «owf*  i  1*f  *Wfc»wi»  -fw  ""iV  triftfe  wm   ;  *w#r  ft*  *  Mf  *»t»   ;  wMf*  wt*#*  •«%  *  P*T   1  'fN*'  *<«*<*  »  WWV  m  »  f»»  ""'.   ■  i'|p,  **r»  tvWWMI.   ;,  TV  »»t«  ip,'«i   ,•  ifisi*  V  +mim  if  jUvrtw*  in  »y.  •  ifsfi""#,#  f.f«  WW*  !#""p  if  i""  'Ai{««   ';  P*je  »•-'  IfWwirtlMc  ""  '*»•«*   i,  <hmimt!+  tff  «*  ]  'rtiffiiftfi.  i|*.  iswwwsf*#  i  *   -fmSfft  *#  ittufcrtrftit  *«»•  ""  .'  ,(»««.#;»«»*,  gnMf  f»«i  «**.:  s  «w*  *#kfc  **  nnwrtiiim  »»  w*#  ••*»   wrt  iwtaf  m$jt»  *mem  !+*&>  a-*   m*  %*  in**  tufr  m   m  ""«!*♦'  fmm  'miArnn^:  •*»  m   6  kv  <swi«f«k  w«4  im*■   ""  'Aw-fk  ifc.mn...  '  ^Agkn,.  'A  iflfc  '•  ■  <tnmliaLt)IHHI,.li,iiLiiildlllr  jt  ..'  ^mir„  L  ..yj,  !c.n-.^  .1  '   WlP  W  'V-""Tj^Br  ■  'flflff  WCPffllL?  ■  i  :■   j  witfuM#  imm  P*-  ««*fi  (n  !♦#..   ■  •*»  v-  <%»'  «.   ;4r#ri  f  .ft*1*  ri-r^'rn  %-tfc  ""  .If,  .  -1*^5^1  mi  *  ^  t'm  M   #i*  liftf  »  t*  if^Kww1  »  »  »itn  k  ffc-  —«»*»  v   dllwfft##  *#(»  «»f  itf  d»  i  !»*«  #%«#«*  rmiwtmtfMt,  w#»   :■  -imSmsisL.jhhl:  a*  jht.  ,  -..",1915-11-05T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/191870481,[?] [?] [?] [?],https://nla.gov.au/nla.news-article191870481?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,The Armidale Express and New England General Advertiser (NSW : 1856 - 1861; 1863 - 1889; 1891 - 1954),150.7525634765625,very relevant
241680377,GERMAN [?],"  CfcJKMAN  BKUTAJ.l  I  \  .   Four  (German  oltucerg  at  od®  place  •hot  a  jgroup  of  M'urki&h  soldiers  who  refused  to  attack,  whereupon  a'lMrkish  Oittieer  and  hia  men  opened  Ere,  KaUin^j  all  th»  <.;ertnan.ottJ.c»r3.",1915-07-27T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/241680377,"Four German officers at one placeplace shot a group of Turkish soldiers who refused to attack, whereupon a Turkish officer and his men opened [?]",https://nla.gov.au/nla.news-article241680377?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,"The Evening Echo (Ballarat, Vic. : 1914 - 1918)",150.7525634765625,very relevant
89983046,German.,"  German.   ''Fighting  in  which  we  have  been  success-  ful""  states  a  communique  from  Berlin,  ""is  proceeding  westward  of  Sokul  and  near  Zaturce.  Since  16th  June  General  von  Linsingen  has  taken  prisoner  11,000  officers   and  men.  with  two  guns  and  54  machine-  guns.""",1916-06-28T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/89983046,"""Fighting in which we have been successfull."" states a communique from Berlin, ""is' proceeding westward of Sokul and near Zeturee. Since 16th June General von",https://nla.gov.au/nla.news-article89983046?searchTerm=german+date%3A%5B1910-01-01T00%3A00%3A00Z+TO+1919-12-31T00%3A00%3A00Z%5D,Bendigo Advertiser (Vic. : 1855 - 1918),150.7525634765625,very relevant
